Time Stamp (ms),Left Motor Speed,Right Motor Speed,Left Motor Torque,Right Motor Torque,Left Motor Speed Estimate,Right Motor Speed Estimate
598.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1775.0,-1775.5
603.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1774.5,-1775.0
608.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1774.0,-1774.5
613.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1773.0,-1773.5
618.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1772.5,-1773.0
623.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1772.0,-1772.5
628.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1771.5,-1772.0
633.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1771.0,-1771.5
638.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1770.5,-1771.0
643.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1770.0,-1770.5
648.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1769.5,-1770.0
653.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1769.5,-1770.0
658.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1769.0,-1769.5
663.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1768.5,-1769.0
668.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1768.0,-1768.5
673.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1767.5,-1768.0
678.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1767.5,-1768.0
683.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1767.0,-1767.5
688.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1766.5,-1767.0
693.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1766.5,-1767.0
698.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1766.0,-1766.5
703.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1765.5,-1766.0
708.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1765.5,-1766.0
713.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1765.0,-1765.5
718.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1764.5,-1765.0
723.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1764.5,-1765.0
728.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1764.0,-1764.5
733.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1764.0,-1764.5
738.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1763.5,-1764.0
743.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1763.5,-1764.0
748.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1763.0,-1763.5
753.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1763.0,-1763.5
758.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1762.5,-1763.0
763.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1762.5,-1763.0
768.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1762.5,-1763.0
773.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1762.0,-1762.5
778.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1762.0,-1762.5
783.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1761.5,-1762.0
788.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1761.5,-1762.0
793.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1761.5,-1762.0
798.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1761.0,-1761.5
803.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1761.0,-1761.5
808.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1761.0,-1761.5
813.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1760.5,-1761.0
818.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1760.5,-1761.0
823.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1760.5,-1761.0
828.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1760.0,-1760.5
833.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1760.0,-1760.5
838.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1760.0,-1760.5
843.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1760.0,-1760.5
848.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1759.5,-1760.0
853.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1759.5,-1760.0
858.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1759.5,-1760.0
863.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1759.5,-1760.0
868.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1759.0,-1759.5
873.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1759.0,-1759.5
878.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1759.0,-1759.5
883.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1759.0,-1759.5
888.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1759.0,-1759.5
893.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.5,-1759.0
898.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.5,-1759.0
903.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.5,-1759.0
908.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.5,-1759.0
913.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.5,-1759.0
918.984,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.5,-1758.5
923.984,0.0,0.0,0.0,0.0,1758.0,-1758.5
928.984,0.0,0.0,0.0,0.0,1758.0,-1758.5
933.984,0.0,0.0,0.0,0.0,666.0,-666.5
938.984,0.0,0.0,0.0,0.0,91.5,-92.0
943.984,0.0,0.0,0.0,0.0,-206.5,206.5
948.984,0.0,0.0,0.0,0.0,-358.0,357.5
953.984,0.0,0.0,0.0,0.0,-431.0,430.5
958.984,0.0,0.0,0.0,0.0,-462.5,462.0
963.984,0.0,0.0,0.0,0.0,-472.0,472.0
968.984,0.0,0.0,0.0,0.0,-470.5,470.0
973.984,0.0,0.0,0.0,0.0,-462.5,462.5
978.984,0.0,0.0,0.0,0.0,-452.0,451.5
983.984,0.0,0.0,0.0,0.0,-440.0,439.5
988.984,0.0,0.0,0.0,0.0,-427.5,427.0
993.984,0.0,0.0,0.0,0.0,-415.0,414.5
998.984,0.0,0.0,0.0,0.0,-402.5,402.0
1003.984,0.0,0.0,0.0,0.0,-390.0,389.5
1008.984,0.0,0.0,0.0,0.0,-378.0,377.5
1013.984,0.0,0.0,0.0,0.0,-366.5,366.0
1018.984,0.0,0.0,0.0,0.0,-355.0,355.0
1023.984,0.0,0.0,0.0,0.0,-344.0,344.0
1028.984,0.0,0.0,0.0,0.0,-333.5,333.0
1033.984,0.0,0.0,0.0,0.0,-323.5,323.0
1038.984,0.0,0.0,0.0,0.0,-313.5,313.0
1043.984,0.0,0.0,0.0,0.0,-303.5,303.5
1048.984,0.0,0.0,0.0,0.0,-294.5,294.0
1053.984,0.0,0.0,0.0,0.0,-285.0,285.0
1058.984,0.0,0.0,0.0,0.0,-276.5,276.0
1063.984,0.0,0.0,0.0,0.0,-268.0,267.5
1068.984,0.0,0.0,0.0,0.0,-259.5,259.0
1073.984,0.0,0.0,0.0,0.0,-251.5,251.0
1078.984,0.0,0.0,0.0,0.0,-244.0,243.5
1083.984,0.0,0.0,0.0,0.0,-236.5,236.0
1088.984,0.0,0.0,0.0,0.0,-229.0,228.5
1093.984,0.0,0.0,0.0,0.0,-222.0,221.5
1098.984,0.0,0.0,0.0,0.0,-215.0,214.5
1103.984,0.0,0.0,0.0,0.0,-208.5,208.0
1108.984,0.0,0.0,0.0,0.0,-202.0,201.5
1113.984,0.0,0.0,0.0,0.0,-196.0,195.5
1118.984,0.0,0.0,0.0,0.0,-190.0,189.5
1123.984,0.0,0.0,0.0,0.0,-184.0,183.5
1128.984,0.0,0.0,0.0,0.0,-178.5,178.0
1133.984,0.0,0.0,0.0,0.0,-172.5,172.5
1138.984,0.0,0.0,0.0,0.0,-167.5,167.0
1143.984,0.0,0.0,0.0,0.0,-162.5,162.0
1148.984,0.0,0.0,0.0,0.0,-157.0,157.0
1153.984,0.0,0.0,0.0,0.0,-152.5,152.0
1158.984,0.0,0.0,0.0,0.0,-147.5,147.5
1163.984,0.0,0.0,0.0,0.0,-143.0,142.5
1168.984,0.0,0.0,0.0,0.0,-138.5,138.5
1173.984,0.0,0.0,0.0,0.0,-134.5,134.0
1178.984,0.0,0.0,0.0,0.0,-130.5,130.0
1183.984,0.0,0.0,0.0,0.0,-126.5,126.0
1188.984,0.0,0.0,0.0,0.0,-122.5,122.0
1193.984,0.0,0.0,0.0,0.0,-118.5,118.0
1198.984,0.0,0.0,0.0,0.0,-115.0,114.5
1203.984,0.0,0.0,0.0,0.0,-111.5,111.0
1208.984,0.0,0.0,0.0,0.0,-108.0,107.5
1213.984,0.0,0.0,0.0,0.0,-104.5,104.0
1218.984,0.0,0.0,0.0,0.0,-101.5,101.0
1223.984,0.0,0.0,0.0,0.0,-98.5,98.0
1228.984,0.0,0.0,0.0,0.0,-95.5,95.0
1233.984,0.0,0.0,0.0,0.0,-92.5,92.0
1238.984,0.0,0.0,0.0,0.0,-89.5,89.0
1243.984,0.0,0.0,0.0,0.0,-86.5,86.5
1248.984,0.0,0.0,0.0,0.0,-84.0,83.5
1253.984,0.0,0.0,0.0,0.0,-81.5,81.0
1258.984,0.0,0.0,0.0,0.0,-79.0,78.5
1263.984,0.0,0.0,0.0,0.0,-76.5,76.0
1268.984,0.0,0.0,0.0,0.0,-74.0,74.0
1273.984,0.0,0.0,0.0,0.0,-72.0,71.5
1278.984,0.0,0.0,0.0,0.0,-69.5,69.5
1283.984,0.0,0.0,0.0,0.0,-67.5,67.0
1288.984,0.0,0.0,0.0,0.0,-65.5,65.0
1293.984,0.0,0.0,0.0,0.0,-63.5,63.0
1298.984,0.0,0.0,0.0,0.0,-61.5,61.0
1303.984,0.0,0.0,0.0,0.0,-59.5,59.0
1308.984,0.0,0.0,0.0,0.0,-57.5,57.5
1313.984,0.0,0.0,0.0,0.0,-56.0,55.5
1318.984,0.0,0.0,0.0,0.0,-54.5,54.0
1323.984,0.0,0.0,0.0,0.0,-52.5,52.0
1328.984,0.0,0.0,0.0,0.0,-51.0,50.5
1333.984,0.0,0.0,0.0,0.0,-49.5,49.0
1338.984,0.0,0.0,0.0,0.0,-48.0,47.5
1343.984,0.0,0.0,0.0,0.0,-46.5,46.0
1348.984,0.0,0.0,0.0,0.0,-45.0,44.5
1353.984,0.0,0.0,0.0,0.0,-43.5,43.0
1358.984,0.0,0.0,0.0,0.0,-42.5,42.0
1363.984,0.0,0.0,0.0,0.0,-41.0,40.5
1368.984,0.0,0.0,0.0,0.0,-39.5,39.5
1373.984,0.0,0.0,0.0,0.0,-38.5,38.0
1378.984,0.0,0.0,0.0,0.0,-37.5,37.0
1383.984,0.0,0.0,0.0,0.0,-36.0,35.5
1388.984,0.0,0.0,0.0,0.0,-35.0,34.5
1393.984,0.0,0.0,0.0,0.0,-34.0,33.5
1398.984,0.0,0.0,0.0,0.0,-33.0,32.5
1403.984,0.0,0.0,0.0,0.0,-32.0,31.5
1408.984,0.0,0.0,0.0,0.0,-31.0,30.5
1413.984,0.0,0.0,0.0,0.0,-30.0,29.5
1418.984,0.0,0.0,0.0,0.0,-29.0,28.5
1423.984,0.0,0.0,0.0,0.0,-28.0,28.0
1428.984,0.0,0.0,0.0,0.0,-27.5,27.0
1433.984,0.0,0.0,0.0,0.0,-26.5,26.0
1438.984,0.0,0.0,0.0,0.0,-25.5,25.5
1443.984,0.0,0.0,0.0,0.0,-25.0,24.5
1448.984,0.0,0.0,0.0,0.0,-24.0,23.5
1453.984,0.0,0.0,0.0,0.0,-23.5,23.0
1458.984,0.0,0.0,0.0,0.0,-22.5,22.0
1463.984,0.0,0.0,0.0,0.0,-22.0,21.5
1468.984,0.0,0.0,0.0,0.0,-21.5,21.0
1473.984,0.0,0.0,0.0,0.0,-20.5,20.0
1478.984,0.0,0.0,0.0,0.0,-20.0,19.5
1483.984,0.0,0.0,0.0,0.0,-19.5,19.0
1488.984,0.0,0.0,0.0,0.0,-19.0,18.5
1493.984,0.0,0.0,0.0,0.0,-18.0,18.0
1498.984,0.0,0.0,0.0,0.0,-17.5,17.5
1503.984,0.0,0.0,0.0,0.0,-17.0,16.5
1508.984,0.0,0.0,0.0,0.0,-16.5,16.0
1513.984,0.0,0.0,0.0,0.0,-16.0,15.5
1518.984,0.0,0.0,0.0,0.0,-15.5,15.0
1523.984,0.0,0.0,0.0,0.0,-15.0,14.5
1528.984,0.0,0.0,0.0,0.0,-14.5,14.5
1533.984,0.0,0.0,0.0,0.0,-14.0,14.0
1538.984,0.0,0.0,0.0,0.0,-14.0,13.5
1543.984,0.0,0.0,0.0,0.0,-13.5,13.0
1548.984,0.0,0.0,0.0,0.0,-13.0,12.5
1553.984,0.0,0.0,0.0,0.0,-12.5,12.0
1558.984,0.0,0.0,0.0,0.0,-12.0,12.0
1563.984,0.0,0.0,0.0,0.0,-12.0,11.5
1568.984,0.0,0.0,0.0,0.0,-11.5,11.0
1573.984,0.0,0.0,0.0,0.0,-11.0,10.5
1578.984,0.0,0.0,0.0,0.0,-11.0,10.5
1583.984,0.0,0.0,0.0,0.0,-10.5,10.0
1588.984,0.0,0.0,0.0,0.0,-10.0,9.5
1593.984,0.0,0.0,0.0,0.0,-10.0,9.5
1598.984,0.0,0.0,0.0,0.0,-9.5,9.0
1603.984,0.0,0.0,0.0,0.0,-9.0,9.0
1608.984,0.0,0.0,0.0,0.0,-9.0,8.5
1613.984,0.0,0.0,0.0,0.0,-8.5,8.5
1618.984,0.0,0.0,0.0,0.0,-8.5,8.0
1623.984,0.0,0.0,0.0,0.0,-8.0,8.0
1628.984,0.0,0.0,0.0,0.0,-8.0,7.5
1633.984,0.0,0.0,0.0,0.0,-7.5,7.5
1638.984,0.0,0.0,0.0,0.0,-7.5,7.0
1643.984,0.0,0.0,0.0,0.0,-7.0,7.0
1648.984,0.0,0.0,0.0,0.0,-7.0,6.5
1653.984,0.0,0.0,0.0,0.0,-7.0,6.5
1658.984,0.0,0.0,0.0,0.0,-6.5,6.0
1663.984,0.0,0.0,0.0,0.0,-6.5,6.0
1668.984,0.0,0.0,0.0,0.0,-6.0,6.0
1673.984,0.0,0.0,0.0,0.0,-6.0,5.5
1678.984,0.0,0.0,0.0,0.0,-6.0,5.5
1683.984,0.0,0.0,0.0,0.0,-5.5,5.5
1688.984,0.0,0.0,0.0,0.0,-5.5,5.0
1693.984,0.0,0.0,0.0,0.0,-5.5,5.0
1698.984,0.0,0.0,0.0,0.0,-5.0,5.0
1703.984,0.0,0.0,0.0,0.0,-5.0,4.5
1708.984,0.0,0.0,0.0,0.0,-5.0,4.5
1713.984,0.0,0.0,0.0,0.0,-4.5,4.5
1718.984,0.0,0.0,0.0,0.0,-4.5,4.0
1723.984,0.0,0.0,0.0,0.0,-4.5,4.0
1728.984,0.0,0.0,0.0,0.0,-4.5,4.0
1733.984,0.0,0.0,0.0,0.0,-4.0,4.0
1738.984,0.0,0.0,0.0,0.0,-4.0,3.5
1743.984,0.0,0.0,0.0,0.0,-4.0,3.5
1748.984,0.0,0.0,0.0,0.0,-4.0,3.5
1753.984,0.0,0.0,0.0,0.0,-3.5,3.5
1758.984,0.0,0.0,0.0,0.0,-3.5,3.0
1763.984,0.0,0.0,0.0,0.0,-3.5,3.0
1768.984,0.0,0.0,0.0,0.0,-3.5,3.0
1773.984,0.0,0.0,0.0,0.0,-3.5,3.0
1778.984,0.0,0.0,0.0,0.0,-3.0,3.0
1783.984,0.0,0.0,0.0,0.0,-3.0,2.5
1788.984,0.0,0.0,0.0,0.0,-3.0,2.5
1793.984,0.0,0.0,0.0,0.0,-3.0,2.5
1798.984,0.0,0.0,0.0,0.0,-3.0,2.5
1803.984,0.0,0.0,0.0,0.0,-3.0,2.5
1808.984,0.0,0.0,0.0,0.0,-2.5,2.5
1813.984,0.0,0.0,0.0,0.0,-2.5,2.0
1818.984,0.0,0.0,0.0,0.0,-2.5,2.0
1823.984,0.0,0.0,0.0,0.0,-2.5,2.0
1828.984,0.0,0.0,0.0,0.0,-2.5,2.0
1833.984,0.0,0.0,0.0,0.0,-2.5,2.0
1838.984,0.0,0.0,0.0,0.0,-2.5,2.0
1843.984,0.0,0.0,0.0,0.0,-2.0,2.0
1848.984,0.0,0.0,0.0,0.0,-2.0,1.5
1853.984,0.0,0.0,0.0,0.0,-2.0,1.5
1858.984,0.0,0.0,0.0,0.0,-2.0,1.5
1863.984,0.0,0.0,0.0,0.0,-2.0,1.5
1868.984,0.0,0.0,0.0,0.0,-2.0,1.5
1873.984,0.0,0.0,0.0,0.0,-2.0,1.5
1878.984,0.0,0.0,0.0,0.0,-2.0,1.5
1883.984,0.0,0.0,0.0,0.0,-1.5,1.5
1888.984,0.0,0.0,0.0,0.0,-1.5,1.5
1893.984,0.0,0.0,0.0,0.0,-1.5,1.5
1898.984,0.0,0.0,0.0,0.0,-1.5,1.0
1903.984,0.0,0.0,0.0,0.0,-1.5,1.0
1908.984,0.0,0.0,0.0,0.0,-1.5,1.0
1913.984,0.0,0.0,0.0,0.0,-1.5,1.0
1918.984,0.0,0.0,0.0,0.0,-1.5,1.0
1923.984,0.0,0.0,0.0,0.0,-1.5,1.0
1928.984,0.0,0.0,0.0,0.0,-1.5,1.0
1933.984,0.0,0.0,0.0,0.0,-1.5,1.0
1938.984,0.0,0.0,0.0,0.0,-1.5,1.0
1943.984,0.0,0.0,0.0,0.0,-1.5,1.0
1948.984,0.0,0.0,0.0,0.0,-1.0,1.0
1953.984,0.0,0.0,0.0,0.0,-1.0,1.0
1958.984,0.0,0.0,0.0,0.0,-1.0,1.0
1963.984,0.0,0.0,0.0,0.0,-1.0,0.5
1968.984,0.0,0.0,0.0,0.0,-1.0,0.5
1973.984,0.0,0.0,0.0,0.0,-1.0,0.5
1978.984,0.0,0.0,0.0,0.0,-1.0,0.5
